Departamento,Municipio,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),(00 a 04),(05 a 09),(10 a 13),(14 a 17),(18 a 19),(20 a 24),(25 a 28),(29 a 34),(35 a 39),(40 a 44),(45 a 49),(50 a 54),(55 a 59),(60 a 64),(65 a 69),(70 a 74),(75 a 79),(80 y más),TOTAL
Risaralda , Belén de Umbría,66088,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Risaralda , Belén de Umbría,66088,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Risaralda , Belén de Umbría,66088,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Belén de Umbría,66088,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Belén de Umbría,66088,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Belén de Umbría,66088,TOTAL,0, -   , -   , -   , -   , -   , 1 , 1 , 1 , 1 , -   , 1 , 2 , 1 , -   , -   , -   , -   , -   , 8 
Risaralda , Dosquebradas,66170,Hombre,Menores de Edad (<18 años), -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Risaralda , Dosquebradas,66170,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 3 , 4 , 5 , 7 , 4 , 4 , 1 , 1 , 1 , 2 , 1 , -   , -   , -   , 33 
Risaralda , Dosquebradas,66170,HOMBRE,TOTAL, -   , -   , -   , 1 , 3 , 4 , 5 , 7 , 4 , 4 , 1 , 1 , 1 , 2 , 1 , -   , -   , -   , 34 
Risaralda , Dosquebradas,66170,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Dosquebradas,66170,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Risaralda , Dosquebradas,66170,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Risaralda , Dosquebradas,66170,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Dosquebradas,66170,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Dosquebradas,66170,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Dosquebradas,66170,TOTAL,0, -   , -   , -   , 1 , 3 , 4 , 6 , 8 , 4 , 4 , 1 , 1 , 1 , 2 , 1 , -   , -   , -   , 36 
Risaralda , Guática,66318,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Guática,66318,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Risaralda , Guática,66318,HOMBRE,TOTAL, -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Risaralda , Guática,66318,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Guática,66318,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Guática,66318,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Guática,66318,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Guática,66318,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Guática,66318,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Guática,66318,TOTAL,0, -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Risaralda , La Celia,66383,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Celia,66383,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 , -   , 2 , -   , -   , 1 , -   , 5 
Risaralda , La Celia,66383,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 , -   , 2 , -   , -   , 1 , -   , 5 
Risaralda , La Celia,66383,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Celia,66383,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Celia,66383,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Celia,66383,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Celia,66383,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Celia,66383,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Celia,66383,TOTAL,0, -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 , -   , 2 , -   , -   , 1 , -   , 5 
Risaralda , La Virginia,66400,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Virginia,66400,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 2 , 1 , 2 , 1 , 3 , 1 , -   , -   , -   , -   , -   , 1 , -   , -   , 11 
Risaralda , La Virginia,66400,HOMBRE,TOTAL, -   , -   , -   , -   , 2 , 1 , 2 , 1 , 3 , 1 , -   , -   , -   , -   , -   , 1 , -   , -   , 11 
Risaralda , La Virginia,66400,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Virginia,66400,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Virginia,66400,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Virginia,66400,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Virginia,66400,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Virginia,66400,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , La Virginia,66400,TOTAL,0, -   , -   , -   , -   , 2 , 1 , 2 , 1 , 3 , 1 , -   , -   , -   , -   , -   , 1 , -   , -   , 11 
Risaralda , Marsella,66440,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Marsella,66440,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 1 , 1 , 1 , -   , 1 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 5 
Risaralda , Marsella,66440,HOMBRE,TOTAL, -   , -   , -   , -   , 1 , 1 , 1 , -   , 1 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 5 
Risaralda , Marsella,66440,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Risaralda , Marsella,66440,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Risaralda , Marsella,66440,MUJER,TOTAL, -   , -   , 1 , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Risaralda , Marsella,66440,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Marsella,66440,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Marsella,66440,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Marsella,66440,TOTAL,0, -   , -   , 1 , -   , 1 , 2 , 1 , -   , 1 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 7 
Risaralda , Mistrató,66456,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Mistrató,66456,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Risaralda , Mistrató,66456,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Risaralda , Mistrató,66456,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Mistrató,66456,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Mistrató,66456,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Mistrató,66456,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Mistrató,66456,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Mistrató,66456,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Mistrató,66456,TOTAL,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Risaralda , Pereira,66001,Hombre,Menores de Edad (<18 años), 1 , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 
Risaralda , Pereira,66001,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 3 , 19 , 14 , 22 , 7 , 16 , 6 , 3 , 3 , 4 , -   , -   , 2 , 1 , 100 
Risaralda , Pereira,66001,HOMBRE,TOTAL, 1 , -   , -   , 3 , 3 , 19 , 14 , 22 , 7 , 16 , 6 , 3 , 3 , 4 , -   , -   , 2 , 1 , 104 
Risaralda , Pereira,66001,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pereira,66001,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 2 , -   , 1 , 1 , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , 6 
Risaralda , Pereira,66001,MUJER,TOTAL, -   , -   , -   , -   , -   , 2 , -   , 1 , 1 , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , 6 
Risaralda , Pereira,66001,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pereira,66001,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pereira,66001,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pereira,66001,TOTAL,0, 1 , -   , -   , 3 , 3 , 21 , 14 , 23 , 8 , 17 , 7 , 3 , 3 , 4 , -   , -   , 2 , 1 , 110 
Risaralda , Pueblo Rico,66572,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pueblo Rico,66572,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Risaralda , Pueblo Rico,66572,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Risaralda , Pueblo Rico,66572,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pueblo Rico,66572,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pueblo Rico,66572,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pueblo Rico,66572,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pueblo Rico,66572,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pueblo Rico,66572,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Pueblo Rico,66572,TOTAL,0, -   , -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Risaralda , Quinchía,66594,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Quinchía,66594,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Risaralda , Quinchía,66594,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Risaralda , Quinchía,66594,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Quinchía,66594,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Quinchía,66594,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Quinchía,66594,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Quinchía,66594,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Quinchía,66594,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Quinchía,66594,TOTAL,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Risaralda , Santa Rosa de Cabal,66682,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santa Rosa de Cabal,66682,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 2 , 1 , 3 , 1 , 1 , 1 , -   , -   , 2 , -   , -   , -   , -   , -   , 11 
Risaralda , Santa Rosa de Cabal,66682,HOMBRE,TOTAL, -   , -   , -   , -   , 2 , 1 , 3 , 1 , 1 , 1 , -   , -   , 2 , -   , -   , -   , -   , -   , 11 
Risaralda , Santa Rosa de Cabal,66682,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santa Rosa de Cabal,66682,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santa Rosa de Cabal,66682,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santa Rosa de Cabal,66682,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santa Rosa de Cabal,66682,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santa Rosa de Cabal,66682,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santa Rosa de Cabal,66682,TOTAL,0, -   , -   , -   , -   , 2 , 1 , 3 , 1 , 1 , 1 , -   , -   , 2 , -   , -   , -   , -   , -   , 11 
Risaralda , Santuario,66687,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santuario,66687,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , 1 , 3 , -   , -   , 1 , -   , -   , -   , -   , 1 , -   , 1 , 7 
Risaralda , Santuario,66687,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , 1 , 3 , -   , -   , 1 , -   , -   , -   , -   , 1 , -   , 1 , 7 
Risaralda , Santuario,66687,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santuario,66687,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santuario,66687,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santuario,66687,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santuario,66687,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santuario,66687,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Risaralda , Santuario,66687,TOTAL,0, -   , -   , -   , -   , -   , -   , 1 , 3 , -   , -   , 1 , -   , -   , -   , -   , 1 , -   , 1 , 7 
Santander , Barbosa,68077,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Santander , Barbosa,68077,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , 2 
Santander , Barbosa,68077,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , 2 
