VIOLENCIA INTRAFAMILIAR (VIF) EN BOGOTÁ D.C AÑO 2020 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,10,10,-,35,35,45,-,9,9,-,25,25,34,-,102,102,-,191,191,293,-,9,9,-,16,16,25,-,135,135,-,216,216,351,-,100,100,-,159,159,259,-,35,35,-,30,30,65,-,131,131,-,226,226,357,-,3,3,-,8,8,11,-,14,14,-,26,26,40,-,37,37,-,43,43,80,-,61,61,-,101,101,162,-,91,91,-,160,160,251,-,30,30,-,45,45,75,-,114,114,-,190,190,304,-,-,-,-,1,1,1,-,8,8,-,12,12,20,-,35,35,-,49,49,84,-,46,46,-,58,58,104,-,58,58,-,106,106,164,-,34,34,-,37,37,71,2796
enero,-,1,1,-,4,4,5,-,-,-,-,2,2,2,-,6,6,-,25,25,31,-,1,1,-,-,-,1,-,12,12,-,20,20,32,-,14,14,-,17,17,31,-,3,3,-,5,5,8,-,16,16,-,29,29,45,-,-,-,-,1,1,1,-,3,3,-,5,5,8,-,5,5,-,3,3,8,-,6,6,-,9,9,15,-,12,12,-,14,14,26,-,1,1,-,8,8,9,-,11,11,-,19,19,30,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,2,2,-,3,3,5,-,5,5,-,9,9,14,-,7,7,-,9,9,16,-,3,3,-,1,1,4,293
febrero,-,-,-,-,3,3,3,-,3,3,-,3,3,6,-,9,9,-,25,25,34,-,1,1,-,3,3,4,-,12,12,-,29,29,41,-,7,7,-,20,20,27,-,3,3,-,-,-,3,-,15,15,-,22,22,37,-,1,1,-,-,-,1,-,2,2,-,5,5,7,-,3,3,-,1,1,4,-,5,5,-,13,13,18,-,7,7,-,13,13,20,-,1,1,-,3,3,4,-,6,6,-,16,16,22,-,-,-,-,-,-,-,-,2,2,-,3,3,5,-,5,5,-,4,4,9,-,6,6,-,4,4,10,-,9,9,-,7,7,16,-,2,2,-,2,2,4,275
marzo,-,1,1,-,2,2,3,-,-,-,-,2,2,2,-,6,6,-,15,15,21,-,-,-,-,2,2,2,-,10,10,-,17,17,27,-,7,7,-,10,10,17,-,6,6,-,4,4,10,-,8,8,-,30,30,38,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,2,2,-,7,7,9,-,4,4,-,10,10,14,-,2,2,-,11,11,13,-,1,1,-,5,5,6,-,10,10,-,13,13,23,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,5,5,-,2,2,7,-,2,2,-,5,5,7,-,5,5,-,5,5,10,-,4,4,-,4,4,8,221
abril,-,2,2,-,2,2,4,-,-,-,-,1,1,1,-,7,7,-,8,8,15,-,-,-,-,1,1,1,-,8,8,-,13,13,21,-,5,5,-,9,9,14,-,4,4,-,-,-,4,-,6,6,-,10,10,16,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,7,7,-,8,8,15,-,10,10,-,7,7,17,-,5,5,-,3,3,8,-,10,10,-,20,20,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,7,7,9,-,7,7,-,8,8,15,-,4,4,-,12,12,16,-,-,-,-,1,1,1,188
mayo,-,-,-,-,5,5,5,-,1,1,-,3,3,4,-,9,9,-,24,24,33,-,-,-,-,3,3,3,-,11,11,-,27,27,38,-,10,10,-,17,17,27,-,1,1,-,2,2,3,-,12,12,-,13,13,25,-,1,1,-,1,1,2,-,2,2,-,1,1,3,-,3,3,-,2,2,5,-,4,4,-,10,10,14,-,12,12,-,10,10,22,-,6,6,-,3,3,9,-,8,8,-,17,17,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,4,4,7,-,5,5,-,6,6,11,-,2,2,-,15,15,17,-,1,1,-,1,1,2,255
junio,-,2,2,-,1,1,3,-,-,-,-,3,3,3,-,7,7,-,16,16,23,-,-,-,-,1,1,1,-,8,8,-,10,10,18,-,13,13,-,6,6,19,-,2,2,-,1,1,3,-,10,10,-,21,21,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,2,2,6,-,4,4,-,9,9,13,-,4,4,-,15,15,19,-,-,-,-,6,6,6,-,4,4,-,11,11,15,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,-,-,-,3,3,3,-,3,3,-,2,2,5,-,4,4,-,3,3,7,-,2,2,-,5,5,7,185
julio,-,-,-,-,1,1,1,-,2,2,-,3,3,5,-,3,3,-,5,5,8,-,1,1,-,1,1,2,-,7,7,-,15,15,22,-,9,9,-,16,16,25,-,3,3,-,3,3,6,-,9,9,-,15,15,24,-,1,1,-,-,-,1,-,2,2,-,1,1,3,-,6,6,-,8,8,14,-,4,4,-,4,4,8,-,3,3,-,12,12,15,-,1,1,-,1,1,2,-,16,16,-,19,19,35,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,1,1,-,2,2,3,-,4,4,-,1,1,5,-,8,8,-,3,3,11,-,3,3,-,2,2,5,198
agosto,-,1,1,-,9,9,10,-,1,1,-,2,2,3,-,10,10,-,12,12,22,-,3,3,-,2,2,5,-,15,15,-,19,19,34,-,7,7,-,15,15,22,-,1,1,-,2,2,3,-,14,14,-,15,15,29,-,-,-,-,2,2,2,-,1,1,-,2,2,3,-,4,4,-,4,4,8,-,6,6,-,6,6,12,-,13,13,-,15,15,28,-,4,4,-,2,2,6,-,14,14,-,12,12,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,4,4,8,-,3,3,-,5,5,8,-,4,4,-,11,11,15,-,3,3,-,6,6,9,253
septiembre,-,1,1,-,1,1,2,-,-,-,-,2,2,2,-,14,14,-,16,16,30,-,-,-,-,1,1,1,-,14,14,-,14,14,28,-,6,6,-,22,22,28,-,2,2,-,4,4,6,-,14,14,-,22,22,36,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,2,2,-,5,5,7,-,5,5,-,11,11,16,-,10,10,-,14,14,24,-,1,1,-,2,2,3,-,9,9,-,21,21,30,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,2,2,-,2,2,4,-,2,2,-,2,2,4,-,5,5,-,16,16,21,-,6,6,-,2,2,8,258
octubre,-,1,1,-,5,5,6,-,-,-,-,1,1,1,-,13,13,-,23,23,36,-,3,3,-,-,-,3,-,13,13,-,18,18,31,-,13,13,-,9,9,22,-,6,6,-,3,3,9,-,6,6,-,17,17,23,-,-,-,-,1,1,1,-,4,4,-,4,4,8,-,3,3,-,-,-,3,-,9,9,-,5,5,14,-,5,5,-,19,19,24,-,4,4,-,6,6,10,-,6,6,-,15,15,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,-,7,7,14,-,4,4,-,6,6,10,-,3,3,-,10,10,13,-,4,4,-,6,6,10,259
noviembre,-,1,1,-,1,1,2,-,1,1,-,2,2,3,-,10,10,-,11,11,21,-,-,-,-,2,2,2,-,10,10,-,18,18,28,-,8,8,-,11,11,19,-,-,-,-,4,4,4,-,11,11,-,16,16,27,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,-,4,4,6,-,6,6,-,11,11,17,-,7,7,-,20,20,27,-,1,1,-,3,3,4,-,6,6,-,14,14,20,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,5,5,7,-,4,4,-,2,2,6,-,4,4,-,10,10,14,-,4,4,-,5,5,9,218
diciembre,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,8,8,-,11,11,19,-,-,-,-,-,-,-,-,15,15,-,16,16,31,-,1,1,-,7,7,8,-,4,4,-,2,2,6,-,10,10,-,16,16,26,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,3,3,-,7,7,10,-,1,1,-,5,5,6,-,6,6,-,10,10,16,-,5,5,-,3,3,8,-,14,14,-,13,13,27,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,2,2,-,6,6,8,-,1,1,-,8,8,9,-,3,3,-,5,5,8,-,2,2,-,2,2,4,193
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,6,6,-,8,8,14,-,4,4,-,7,7,11,-,21,21,-,19,19,40,-,2,2,-,3,3,5,-,25,25,-,19,19,44,-,30,30,-,23,23,53,-,5,5,-,4,4,9,-,19,19,-,31,31,50,-,2,2,-,1,1,3,-,4,4,-,7,7,11,-,8,8,-,8,8,16,-,8,8,-,7,7,15,-,16,16,-,17,17,33,-,5,5,-,-,-,5,-,19,19,-,17,17,36,-,-,-,-,-,-,-,-,1,1,-,5,5,6,-,10,10,-,6,6,16,-,10,10,-,9,9,19,-,18,18,-,18,18,36,-,3,3,-,7,7,10,432
enero,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,2,2,-,4,4,6,-,2,2,-,5,5,7,-,-,-,-,1,1,1,-,1,1,-,5,5,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,3,3,-,3,3,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,2,2,-,1,1,3,-,6,6,-,3,3,9,-,-,-,-,2,2,2,57
febrero,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,5,5,-,2,2,7,-,4,4,-,5,5,9,-,-,-,-,-,-,-,-,1,1,-,5,5,6,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,-,-,-,-,-,-,41
marzo,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,-,3,3,5,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,5,5,-,1,1,6,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,2,2,-,1,1,3,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,29
abril,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,2,2,-,-,-,2,-,1,1,-,-,-,1,24
mayo,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,3,3,-,1,1,4,-,1,1,-,-,-,1,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,3,3,-,-,-,3,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,2,2,-,-,-,2,-,2,2,-,2,2,4,-,1,1,-,2,2,3,40
junio,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,1,1,-,-,-,1,-,4,4,-,1,1,5,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30
julio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,21
agosto,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,1,1,-,3,3,4,-,-,-,-,1,1,1,-,3,3,-,3,3,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,4,4,-,3,3,7,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,1,1,-,2,2,3,-,-,-,-,-,-,-,39
septiembre,-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,3,3,-,1,1,4,-,1,1,-,1,1,2,-,2,2,-,3,3,5,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,35
octubre,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,3,3,-,4,4,7,-,1,1,-,-,-,1,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,1,1,-,3,3,4,-,-,-,-,1,1,1,38
noviembre,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,2,2,-,4,4,6,-,1,1,-,1,1,2,-,1,1,-,2,2,3,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,1,1,-,1,1,2,40
diciembre,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,3,3,-,1,1,4,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,3,3,-,1,1,4,-,2,2,-,2,2,4,-,-,-,-,1,1,1,38
TOTAL,15,16,31,3,43,46,77,6,13,19,6,32,38,57,111,123,234,116,210,326,560,4,11,15,7,19,26,41,86,160,246,109,235,344,590,57,130,187,54,182,236,423,23,40,63,18,34,52,115,90,150,240,90,257,347,587,-,5,5,-,9,9,14,15,18,33,21,33,54,87,8,45,53,18,51,69,122,46,69,115,40,108,148,263,71,107,178,82,177,259,437,7,35,42,17,45,62,104,63,133,196,56,207,263,459,-,-,-,-,1,1,1,10,9,19,2,17,19,38,25,45,70,15,55,70,140,20,56,76,25,67,92,168,50,76,126,55,124,179,305,46,37,83,31,44,75,158,4746
VARIABLE: DÍA DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",15,-,15,3,-,3,18,6,-,6,6,-,6,12,111,-,111,116,-,116,227,4,-,4,7,-,7,11,86,-,86,109,-,109,195,57,-,57,54,-,54,111,23,-,23,18,-,18,41,90,-,90,90,-,90,180,-,-,-,-,-,-,-,15,-,15,21,-,21,36,8,-,8,18,-,18,26,46,-,46,40,-,40,86,71,-,71,82,-,82,153,7,-,7,17,-,17,24,63,-,63,56,-,56,119,-,-,-,-,-,-,-,10,-,10,2,-,2,12,25,-,25,15,-,15,40,20,-,20,25,-,25,45,50,-,50,55,-,55,105,46,-,46,31,-,31,77,1518
lunes,4,-,4,1,-,1,5,3,-,3,1,-,1,4,20,-,20,16,-,16,36,-,-,-,-,-,-,-,13,-,13,19,-,19,32,7,-,7,8,-,8,15,3,-,3,4,-,4,7,15,-,15,15,-,15,30,-,-,-,-,-,-,-,1,-,1,4,-,4,5,-,-,-,2,-,2,2,5,-,5,4,-,4,9,12,-,12,14,-,14,26,1,-,1,1,-,1,2,5,-,5,10,-,10,15,-,-,-,-,-,-,-,1,-,1,1,-,1,2,8,-,8,-,-,-,8,4,-,4,4,-,4,8,11,-,11,10,-,10,21,7,-,7,6,-,6,13,240
martes,3,-,3,-,-,-,3,-,-,-,-,-,-,-,19,-,19,20,-,20,39,-,-,-,2,-,2,2,15,-,15,18,-,18,33,8,-,8,10,-,10,18,2,-,2,3,-,3,5,11,-,11,19,-,19,30,-,-,-,-,-,-,-,-,-,-,2,-,2,2,2,-,2,2,-,2,4,7,-,7,9,-,9,16,9,-,9,14,-,14,23,2,-,2,4,-,4,6,10,-,10,8,-,8,18,-,-,-,-,-,-,-,1,-,1,1,-,1,2,5,-,5,3,-,3,8,2,-,2,2,-,2,4,6,-,6,9,-,9,15,3,-,3,4,-,4,7,235
miércoles,3,-,3,1,-,1,4,3,-,3,1,-,1,4,12,-,12,16,-,16,28,1,-,1,2,-,2,3,12,-,12,13,-,13,25,7,-,7,7,-,7,14,3,-,3,1,-,1,4,16,-,16,13,-,13,29,-,-,-,-,-,-,-,3,-,3,2,-,2,5,-,-,-,3,-,3,3,10,-,10,6,-,6,16,5,-,5,12,-,12,17,2,-,2,1,-,1,3,8,-,8,9,-,9,17,-,-,-,-,-,-,-,2,-,2,-,-,-,2,3,-,3,2,-,2,5,4,-,4,5,-,5,9,5,-,5,9,-,9,14,3,-,3,5,-,5,8,210
jueves,1,-,1,-,-,-,1,-,-,-,-,-,-,-,10,-,10,17,-,17,27,-,-,-,-,-,-,-,4,-,4,11,-,11,15,7,-,7,4,-,4,11,4,-,4,3,-,3,7,13,-,13,6,-,6,19,-,-,-,-,-,-,-,3,-,3,6,-,6,9,1,-,1,2,-,2,3,5,-,5,4,-,4,9,9,-,9,9,-,9,18,-,-,-,1,-,1,1,11,-,11,5,-,5,16,-,-,-,-,-,-,-,2,-,2,-,-,-,2,1,-,1,3,-,3,4,1,-,1,2,-,2,3,9,-,9,5,-,5,14,6,-,6,1,-,1,7,166
viernes,1,-,1,-,-,-,1,-,-,-,2,-,2,2,21,-,21,14,-,14,35,2,-,2,-,-,-,2,10,-,10,13,-,13,23,11,-,11,9,-,9,20,6,-,6,2,-,2,8,6,-,6,8,-,8,14,-,-,-,-,-,-,-,4,-,4,2,-,2,6,4,-,4,4,-,4,8,1,-,1,7,-,7,8,10,-,10,10,-,10,20,1,-,1,3,-,3,4,8,-,8,6,-,6,14,-,-,-,-,-,-,-,1,-,1,-,-,-,1,2,-,2,1,-,1,3,4,-,4,2,-,2,6,4,-,4,4,-,4,8,9,-,9,6,-,6,15,198
sábado,1,-,1,1,-,1,2,-,-,-,2,-,2,2,10,-,10,16,-,16,26,-,-,-,1,-,1,1,16,-,16,20,-,20,36,9,-,9,8,-,8,17,2,-,2,4,-,4,6,14,-,14,13,-,13,27,-,-,-,-,-,-,-,3,-,3,3,-,3,6,-,-,-,3,-,3,3,8,-,8,3,-,3,11,9,-,9,15,-,15,24,1,-,1,3,-,3,4,8,-,8,8,-,8,16,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1,-,1,3,-,3,4,5,-,5,5,-,5,10,9,-,9,3,-,3,12,3,-,3,6,-,6,9,217
domingo,2,-,2,-,-,-,2,-,-,-,-,-,-,-,19,-,19,17,-,17,36,1,-,1,2,-,2,3,16,-,16,15,-,15,31,8,-,8,8,-,8,16,3,-,3,1,-,1,4,15,-,15,16,-,16,31,-,-,-,-,-,-,-,1,-,1,2,-,2,3,1,-,1,2,-,2,3,10,-,10,7,-,7,17,17,-,17,8,-,8,25,-,-,-,4,-,4,4,13,-,13,10,-,10,23,-,-,-,-,-,-,-,2,-,2,-,-,-,2,5,-,5,3,-,3,8,-,-,-,5,-,5,5,6,-,6,15,-,15,21,15,-,15,3,-,3,18,252
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,10,10,-,35,35,45,-,9,9,-,25,25,34,-,102,102,-,191,191,293,-,9,9,-,16,16,25,-,135,135,-,216,216,351,-,100,100,-,159,159,259,-,35,35,-,30,30,65,-,131,131,-,226,226,357,-,3,3,-,8,8,11,-,14,14,-,26,26,40,-,37,37,-,43,43,80,-,61,61,-,101,101,162,-,91,91,-,160,160,251,-,30,30,-,45,45,75,-,114,114,-,190,190,304,-,-,-,-,1,1,1,-,8,8,-,12,12,20,-,35,35,-,49,49,84,-,46,46,-,58,58,104,-,58,58,-,106,106,164,-,34,34,-,37,37,71,2796
lunes,-,1,1,-,6,6,7,-,1,1,-,3,3,4,-,19,19,-,30,30,49,-,3,3,-,2,2,5,-,21,21,-,33,33,54,-,14,14,-,24,24,38,-,-,-,-,5,5,5,-,21,21,-,35,35,56,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,7,7,9,-,7,7,-,16,16,23,-,8,8,-,19,19,27,-,7,7,-,4,4,11,-,21,21,-,31,31,52,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,6,6,8,-,5,5,-,11,11,16,-,8,8,-,25,25,33,-,2,2,-,5,5,7,406
martes,-,1,1,-,6,6,7,-,-,-,-,6,6,6,-,7,7,-,21,21,28,-,-,-,-,2,2,2,-,20,20,-,27,27,47,-,12,12,-,16,16,28,-,7,7,-,4,4,11,-,16,16,-,31,31,47,-,1,1,-,1,1,2,-,5,5,-,1,1,6,-,1,1,-,8,8,9,-,8,8,-,13,13,21,-,17,17,-,25,25,42,-,4,4,-,9,9,13,-,17,17,-,18,18,35,-,-,-,-,1,1,1,-,3,3,-,3,3,6,-,5,5,-,6,6,11,-,7,7,-,7,7,14,-,5,5,-,13,13,18,-,5,5,-,5,5,10,364
miércoles,-,2,2,-,8,8,10,-,1,1,-,2,2,3,-,12,12,-,25,25,37,-,-,-,-,-,-,-,-,7,7,-,24,24,31,-,11,11,-,14,14,25,-,2,2,-,3,3,5,-,14,14,-,30,30,44,-,1,1,-,1,1,2,-,1,1,-,2,2,3,-,5,5,-,3,3,8,-,6,6,-,16,16,22,-,10,10,-,27,27,37,-,5,5,-,4,4,9,-,12,12,-,32,32,44,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,8,8,-,5,5,13,-,7,7,-,10,10,17,-,9,9,-,17,17,26,-,7,7,-,5,5,12,349
jueves,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,8,8,-,23,23,31,-,2,2,-,6,6,8,-,17,17,-,20,20,37,-,10,10,-,23,23,33,-,5,5,-,2,2,7,-,11,11,-,32,32,43,-,-,-,-,1,1,1,-,2,2,-,5,5,7,-,7,7,-,6,6,13,-,7,7,-,13,13,20,-,6,6,-,23,23,29,-,4,4,-,5,5,9,-,16,16,-,25,25,41,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,2,2,-,3,3,5,-,7,7,-,5,5,12,-,6,6,-,8,8,14,-,8,8,-,6,6,14,331
viernes,-,3,3,-,6,6,9,-,3,3,-,5,5,8,-,8,8,-,27,27,35,-,1,1,-,4,4,5,-,15,15,-,29,29,44,-,16,16,-,26,26,42,-,3,3,-,6,6,9,-,18,18,-,20,20,38,-,1,1,-,1,1,2,-,2,2,-,8,8,10,-,9,9,-,6,6,15,-,6,6,-,7,7,13,-,8,8,-,14,14,22,-,2,2,-,5,5,7,-,13,13,-,26,26,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,9,9,14,-,4,4,-,8,8,12,-,6,6,-,11,11,17,-,3,3,-,3,3,6,347
