Departamento,Municipio,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),00:00 a 02:59,03:00 a 05:59,06:00 a 08:59,09:00 a 11:59,12:00 a 14:59,15:00 a 17:59,18:00 a 20:59,21:00 a 23:59,Sin información,TOTAL
Risaralda , Quinchía,66594.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Quinchía,66594.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , 1 , - , - , 1 
Risaralda , Quinchía,66594.0,HOMBRE,TOTAL, - , - , - , - , - , - , 1 , - , - , 1 
Risaralda , Quinchía,66594.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Quinchía,66594.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Quinchía,66594.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Risaralda , Quinchía,66594.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Quinchía,66594.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Quinchía,66594.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Risaralda , Quinchía,66594.0,TOTAL,, - , - , - , - , - , - , 1 , - , - , 1 
Risaralda , Santa Rosa de Cabal,66682.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Santa Rosa de Cabal,66682.0,Hombre,Mayores de Edad (>18 años), - , 1 , 1 , 1 , 1 , 2 , 3 , 1 , 1 , 11 
Risaralda , Santa Rosa de Cabal,66682.0,HOMBRE,TOTAL, - , 1 , 1 , 1 , 1 , 2 , 3 , 1 , 1 , 11 
Risaralda , Santa Rosa de Cabal,66682.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Santa Rosa de Cabal,66682.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Santa Rosa de Cabal,66682.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Risaralda , Santa Rosa de Cabal,66682.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Santa Rosa de Cabal,66682.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Santa Rosa de Cabal,66682.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Risaralda , Santa Rosa de Cabal,66682.0,TOTAL,, - , 1 , 1 , 1 , 1 , 2 , 3 , 1 , 1 , 11 
Risaralda , Santuario,66687.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Santuario,66687.0,Hombre,Mayores de Edad (>18 años), - , 1 , 3 , - , 1 , - , 1 , - , 1 , 7 
Risaralda , Santuario,66687.0,HOMBRE,TOTAL, - , 1 , 3 , - , 1 , - , 1 , - , 1 , 7 
Risaralda , Santuario,66687.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Santuario,66687.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Santuario,66687.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Risaralda , Santuario,66687.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Santuario,66687.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Risaralda , Santuario,66687.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Risaralda , Santuario,66687.0,TOTAL,, - , 1 , 3 , - , 1 , - , 1 , - , 1 , 7 
Santander , Barbosa,68077.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Barbosa,68077.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 2 , 2 
Santander , Barbosa,68077.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 2 , 2 
Santander , Barbosa,68077.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Barbosa,68077.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Barbosa,68077.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Barbosa,68077.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Barbosa,68077.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Barbosa,68077.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Barbosa,68077.0,TOTAL,, - , - , - , - , - , - , - , - , 2 , 2 
Santander , Barrancabermeja,68081.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , 1 , 1 , - , 2 
Santander , Barrancabermeja,68081.0,Hombre,Mayores de Edad (>18 años), 1 , 1 , 2 , - , 2 , 3 , 3 , 6 , 5 , 23 
Santander , Barrancabermeja,68081.0,HOMBRE,TOTAL, 1 , 1 , 2 , - , 2 , 3 , 4 , 7 , 5 , 25 
Santander , Barrancabermeja,68081.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Barrancabermeja,68081.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 3 , 3 
Santander , Barrancabermeja,68081.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 3 , 3 
Santander , Barrancabermeja,68081.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Barrancabermeja,68081.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Barrancabermeja,68081.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Barrancabermeja,68081.0,TOTAL,, 1 , 1 , 2 , - , 2 , 3 , 4 , 7 , 8 , 28 
Santander , Bolívar,68101.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Bolívar,68101.0,Hombre,Mayores de Edad (>18 años), 1 , - , - , - , - , - , - , - , 1 , 2 
Santander , Bolívar,68101.0,HOMBRE,TOTAL, 1 , - , - , - , - , - , - , - , 1 , 2 
Santander , Bolívar,68101.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Bolívar,68101.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Bolívar,68101.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Bolívar,68101.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Bolívar,68101.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Bolívar,68101.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Bolívar,68101.0,TOTAL,, 1 , - , - , - , - , - , - , - , 1 , 2 
Santander , Bucaramanga,68001.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , 1 , 2 , 1 , - , 4 
Santander , Bucaramanga,68001.0,Hombre,Mayores de Edad (>18 años), 5 , 13 , 4 , 10 , 7 , 5 , 16 , 17 , 17 , 94 
Santander , Bucaramanga,68001.0,HOMBRE,TOTAL, 5 , 13 , 4 , 10 , 7 , 6 , 18 , 18 , 17 , 98 
Santander , Bucaramanga,68001.0,Mujer,Menores de Edad (<18 años), - , - , - , - , 1 , - , - , - , 1 , 2 
Santander , Bucaramanga,68001.0,Mujer,Mayores de Edad (>18 años), 3 , 2 , 1 , 1 , - , - , 1 , 1 , 3 , 12 
Santander , Bucaramanga,68001.0,MUJER,TOTAL, 3 , 2 , 1 , 1 , 1 , - , 1 , 1 , 4 , 14 
Santander , Bucaramanga,68001.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Bucaramanga,68001.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Bucaramanga,68001.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Bucaramanga,68001.0,TOTAL,, 8 , 15 , 5 , 11 , 8 , 6 , 19 , 19 , 21 , 112 
Santander , Cimitarra,68190.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Cimitarra,68190.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , 1 , - , - , - , 11 , 12 
Santander , Cimitarra,68190.0,HOMBRE,TOTAL, - , - , - , - , 1 , - , - , - , 11 , 12 
Santander , Cimitarra,68190.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Cimitarra,68190.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Santander , Cimitarra,68190.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Santander , Cimitarra,68190.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Cimitarra,68190.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Cimitarra,68190.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Cimitarra,68190.0,TOTAL,, - , - , - , - , 1 , - , - , - , 12 , 13 
Santander , El Carmen de Chucurí,68235.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Carmen de Chucurí,68235.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , 1 , - , 1 
Santander , El Carmen de Chucurí,68235.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , 1 , - , 1 
Santander , El Carmen de Chucurí,68235.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Carmen de Chucurí,68235.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Carmen de Chucurí,68235.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , El Carmen de Chucurí,68235.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Carmen de Chucurí,68235.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Carmen de Chucurí,68235.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , El Carmen de Chucurí,68235.0,TOTAL,, - , - , - , - , - , - , - , 1 , - , 1 
Santander , El Peñón,68250.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Peñón,68250.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , 1 , - , 1 
Santander , El Peñón,68250.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , 1 , - , 1 
Santander , El Peñón,68250.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Peñón,68250.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Peñón,68250.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , El Peñón,68250.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Peñón,68250.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Peñón,68250.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , El Peñón,68250.0,TOTAL,, - , - , - , - , - , - , - , 1 , - , 1 
Santander , El Playón,68255.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Playón,68255.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , 1 , - , 1 , - , - , 2 
Santander , El Playón,68255.0,HOMBRE,TOTAL, - , - , - , - , 1 , - , 1 , - , - , 2 
Santander , El Playón,68255.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Playón,68255.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Playón,68255.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , El Playón,68255.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Playón,68255.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , El Playón,68255.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , El Playón,68255.0,TOTAL,, - , - , - , - , 1 , - , 1 , - , - , 2 
Santander , Floridablanca,68276.0,Hombre,Menores de Edad (<18 años), - , 1 , - , - , - , - , - , - , - , 1 
Santander , Floridablanca,68276.0,Hombre,Mayores de Edad (>18 años), 6 , 2 , 2 , 1 , 2 , 3 , 4 , 4 , 5 , 29 
Santander , Floridablanca,68276.0,HOMBRE,TOTAL, 6 , 3 , 2 , 1 , 2 , 3 , 4 , 4 , 5 , 30 
Santander , Floridablanca,68276.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Floridablanca,68276.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , 1 , - , - , 3 , - , 4 
Santander , Floridablanca,68276.0,MUJER,TOTAL, - , - , - , - , 1 , - , - , 3 , - , 4 
Santander , Floridablanca,68276.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Floridablanca,68276.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Floridablanca,68276.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Floridablanca,68276.0,TOTAL,, 6 , 3 , 2 , 1 , 3 , 3 , 4 , 7 , 5 , 34 
Santander , Girón,68307.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Girón,68307.0,Hombre,Mayores de Edad (>18 años), 2 , 1 , 1 , 1 , 3 , 3 , 1 , 3 , 6 , 21 
Santander , Girón,68307.0,HOMBRE,TOTAL, 2 , 1 , 1 , 1 , 3 , 3 , 1 , 3 , 6 , 21 
Santander , Girón,68307.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , 1 , - , - , - , 1 
Santander , Girón,68307.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 2 , 2 
Santander , Girón,68307.0,MUJER,TOTAL, - , - , - , - , - , 1 , - , - , 2 , 3 
Santander , Girón,68307.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Girón,68307.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Girón,68307.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Girón,68307.0,TOTAL,, 2 , 1 , 1 , 1 , 3 , 4 , 1 , 3 , 8 , 24 
Santander , Guaca,68318.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Guaca,68318.0,Hombre,Mayores de Edad (>18 años), 1 , - , - , - , - , - , - , - , - , 1 
Santander , Guaca,68318.0,HOMBRE,TOTAL, 1 , - , - , - , - , - , - , - , - , 1 
Santander , Guaca,68318.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Guaca,68318.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Guaca,68318.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Guaca,68318.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Guaca,68318.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Guaca,68318.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Guaca,68318.0,TOTAL,, 1 , - , - , - , - , - , - , - , - , 1 
Santander , Guapotá,68322.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Guapotá,68322.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , 1 , - , - , - , - , 1 
Santander , Guapotá,68322.0,HOMBRE,TOTAL, - , - , - , - , 1 , - , - , - , - , 1 
Santander , Guapotá,68322.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Guapotá,68322.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Guapotá,68322.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Guapotá,68322.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Guapotá,68322.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Guapotá,68322.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Guapotá,68322.0,TOTAL,, - , - , - , - , 1 , - , - , - , - , 1 
Santander , Güepsa,68327.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Güepsa,68327.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Güepsa,68327.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Güepsa,68327.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Güepsa,68327.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Santander , Güepsa,68327.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Santander , Güepsa,68327.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Güepsa,68327.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Güepsa,68327.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Güepsa,68327.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Santander , La Belleza,68377.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , La Belleza,68377.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Santander , La Belleza,68377.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Santander , La Belleza,68377.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , La Belleza,68377.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , La Belleza,68377.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , La Belleza,68377.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , La Belleza,68377.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , La Belleza,68377.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , La Belleza,68377.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Santander , La Paz,68397.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , La Paz,68397.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Santander , La Paz,68397.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Santander , La Paz,68397.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , La Paz,68397.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , La Paz,68397.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , La Paz,68397.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , La Paz,68397.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , La Paz,68397.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , La Paz,68397.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Santander , Landázuri,68385.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Landázuri,68385.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Santander , Landázuri,68385.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Santander , Landázuri,68385.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Landázuri,68385.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Landázuri,68385.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Landázuri,68385.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Landázuri,68385.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Landázuri,68385.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Landázuri,68385.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Santander , Lebrija,68406.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Lebrija,68406.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , 1 , - , 2 , 3 
Santander , Lebrija,68406.0,HOMBRE,TOTAL, - , - , - , - , - , - , 1 , - , 2 , 3 
Santander , Lebrija,68406.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Lebrija,68406.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Lebrija,68406.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Lebrija,68406.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Lebrija,68406.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Lebrija,68406.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Lebrija,68406.0,TOTAL,, - , - , - , - , - , - , 1 , - , 2 , 3 
Santander , Málaga,68432.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Málaga,68432.0,Hombre,Mayores de Edad (>18 años), 1 , - , - , - , - , - , - , - , - , 1 
Santander , Málaga,68432.0,HOMBRE,TOTAL, 1 , - , - , - , - , - , - , - , - , 1 
Santander , Málaga,68432.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Málaga,68432.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Málaga,68432.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Málaga,68432.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Málaga,68432.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Málaga,68432.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Santander , Málaga,68432.0,TOTAL,, 1 , - , - , - , - , - , - , - , - , 1 
Santander , Oiba,68500.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Santander , Oiba,68500.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , 1 , - , 1 
Santander , Oiba,68500.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , 1 , - , 1 
Santander , Oiba,68500.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
