VIOLENCIA INTERPERSONAL EN BOGOTÁ D.C AÑO 2020 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
VARIABLE: ZONA DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabecera municipal,15,159,174,5,72,77,251,4,214,218,6,106,112,330,63,784,847,44,434,478,1325,6,284,290,2,107,109,399,88,849,937,62,416,478,1415,36,865,901,18,315,333,1234,29,461,490,11,154,165,655,72,1489,1561,43,645,688,2249,-,120,120,1,35,36,156,22,416,438,9,141,150,588,41,393,434,8,139,147,581,36,525,561,21,250,271,832,76,619,695,37,287,324,1019,18,305,323,7,96,103,426,61,927,988,30,397,427,1415,-,2,2,-,-,-,2,16,206,222,2,63,65,287,47,305,352,9,124,133,485,16,395,411,6,158,164,575,49,476,525,41,297,338,863,137,1207,1344,44,255,299,1643,16730
"Centro poblado (corregimiento, inspección de policía y caserío) ",-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,2,2,4,1,1,2,6,-,1,1,-,-,-,1,-,1,1,-,-,-,1,3,2,5,1,5,6,11,-,1,1,-,1,1,2,-,1,1,-,2,2,3,-,1,1,-,1,1,2,-,2,2,-,-,-,2,2,-,2,1,2,3,5,-,4,4,-,-,-,4,1,1,2,1,3,4,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,-,-,2,-,2,2,-,3,3,5,1,1,2,1,-,1,3,1,-,1,-,-,-,1,58
Parte rural (vereda y campo),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,6
Sin información,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,2,2,-,1,1,3,-,3,3,-,-,-,3,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,1,1,-,3,3,4,-,1,1,-,-,-,1,2,10,12,-,1,1,13,46
TOTAL,15,159,174,5,73,78,252,4,216,220,6,106,112,332,63,788,851,44,437,481,1332,6,284,290,2,107,109,399,90,853,943,63,418,481,1424,36,866,902,18,315,333,1235,29,463,492,11,154,165,657,75,1494,1569,44,650,694,2263,-,122,122,1,36,37,159,22,420,442,9,143,152,594,41,396,437,8,141,149,586,36,530,566,21,250,271,837,78,619,697,38,290,328,1025,18,309,327,7,97,104,431,62,929,991,31,402,433,1424,-,2,2,-,-,-,2,16,206,222,2,63,65,287,48,308,356,9,126,135,491,16,398,414,6,164,170,584,50,478,528,42,297,339,867,140,1219,1359,44,256,300,1659,16840
VARIABLE: MES DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enero,-,22,22,1,10,11,33,-,27,27,4,22,26,53,2,55,57,3,36,39,96,2,47,49,-,14,14,63,11,112,123,9,39,48,171,5,118,123,3,32,35,158,3,48,51,2,17,19,70,6,149,155,3,71,74,229,-,16,16,1,5,6,22,6,65,71,1,22,23,94,5,31,36,-,15,15,51,5,66,71,3,30,33,104,7,56,63,3,41,44,107,3,53,56,-,15,15,71,11,98,109,4,45,49,158,-,1,1,-,-,-,1,3,28,31,-,9,9,40,9,27,36,1,14,15,51,2,27,29,3,12,15,44,7,49,56,3,37,40,96,15,92,107,-,31,31,138,1850
febrero,2,24,26,-,7,7,33,1,33,34,-,22,22,56,15,110,125,7,61,68,193,-,39,39,1,18,19,58,13,103,116,16,57,73,189,5,140,145,6,39,45,190,3,77,80,2,23,25,105,11,216,227,8,93,101,328,-,23,23,-,6,6,29,4,57,61,2,19,21,82,19,51,70,1,18,19,89,5,42,47,5,21,26,73,14,96,110,6,41,47,157,6,34,40,2,14,16,56,9,91,100,5,46,51,151,-,-,-,-,-,-,-,5,36,41,1,9,10,51,15,33,48,2,24,26,74,1,52,53,-,26,26,79,10,54,64,12,34,46,110,18,112,130,3,24,27,157,2260
marzo,1,23,24,1,9,10,34,1,34,35,1,11,12,47,12,81,93,7,26,33,126,-,28,28,-,13,13,41,8,84,92,5,42,47,139,2,88,90,4,29,33,123,5,43,48,-,11,11,59,10,136,146,5,75,80,226,-,12,12,-,6,6,18,5,46,51,-,20,20,71,2,55,57,3,6,9,66,13,50,63,4,16,20,83,9,45,54,7,19,26,80,-,42,42,-,10,10,52,5,71,76,5,31,36,112,-,-,-,-,-,-,-,-,24,24,-,7,7,31,4,25,29,1,12,13,42,-,30,30,2,11,13,43,6,47,53,4,29,33,86,13,67,80,1,24,25,105,1584
abril,1,5,6,-,3,3,9,-,10,10,-,2,2,12,2,36,38,-,18,18,56,-,17,17,1,5,6,23,6,47,53,2,16,18,71,1,35,36,-,12,12,48,2,13,15,1,10,11,26,4,65,69,1,22,23,92,-,-,-,-,-,-,-,1,9,10,-,4,4,14,-,12,12,-,7,7,19,1,31,32,-,5,5,37,2,22,24,1,10,11,35,-,11,11,-,4,4,15,3,32,35,1,19,20,55,-,-,-,-,-,-,-,1,9,10,-,1,1,11,-,11,11,-,2,2,13,-,25,25,-,7,7,32,1,22,23,1,12,13,36,2,30,32,2,-,2,34,638
mayo,1,4,5,-,1,1,6,1,12,13,-,5,5,18,3,38,41,1,20,21,62,-,23,23,-,4,4,27,6,71,77,7,33,40,117,1,51,52,-,26,26,78,1,23,24,3,10,13,37,4,81,85,-,46,46,131,-,4,4,-,-,-,4,1,18,19,-,6,6,25,3,17,20,-,7,7,27,2,51,53,2,19,21,74,7,39,46,1,16,17,63,-,14,14,-,3,3,17,6,68,74,-,34,34,108,-,-,-,-,-,-,-,-,7,7,-,4,4,11,2,27,29,-,9,9,38,1,34,35,-,9,9,44,-,30,30,2,18,20,50,6,48,54,2,8,10,64,1001
junio,2,9,11,1,2,3,14,-,15,15,-,5,5,20,6,54,60,2,40,42,102,-,19,19,-,4,4,23,12,64,76,4,24,28,104,3,52,55,-,32,32,87,2,34,36,1,16,17,53,4,87,91,4,33,37,128,-,7,7,-,2,2,9,2,29,31,2,5,7,38,1,21,22,-,15,15,37,1,56,57,-,16,16,73,3,52,55,3,28,31,86,4,17,21,-,8,8,29,4,97,101,1,32,33,134,-,1,1,-,-,-,1,2,22,24,-,8,8,32,2,29,31,1,13,14,45,-,23,23,-,10,10,33,4,35,39,1,24,25,64,16,53,69,2,9,11,80,1192
julio,1,11,12,-,7,7,19,1,17,18,-,8,8,26,3,45,48,4,24,28,76,-,11,11,-,7,7,18,8,63,71,3,23,26,97,2,55,57,1,28,29,86,2,31,33,-,6,6,39,12,113,125,-,37,37,162,-,11,11,-,4,4,15,1,35,36,1,7,8,44,1,35,36,-,14,14,50,1,44,45,2,35,37,82,6,42,48,3,19,22,70,3,17,20,2,9,11,31,2,60,62,4,28,32,94,-,-,-,-,-,-,-,-,9,9,-,2,2,11,1,33,34,-,8,8,42,-,36,36,-,15,15,51,3,39,42,1,24,25,67,10,89,99,7,17,24,123,1203
agosto,2,15,17,1,11,12,29,-,15,15,-,6,6,21,3,49,52,3,39,42,94,1,23,24,-,11,11,35,5,66,71,4,33,37,108,7,56,63,1,20,21,84,1,34,35,-,6,6,41,4,120,124,3,61,64,188,-,10,10,-,2,2,12,1,40,41,-,10,10,51,-,39,39,1,13,14,53,-,38,38,-,22,22,60,6,68,74,3,22,25,99,-,30,30,-,9,9,39,2,88,90,5,35,40,130,-,-,-,-,-,-,-,2,16,18,-,5,5,23,4,13,17,1,17,18,35,-,40,40,1,22,23,63,4,57,61,1,23,24,85,18,119,137,8,15,23,160,1410
septiembre,3,12,15,-,8,8,23,-,11,11,-,10,10,21,4,99,103,3,50,53,156,1,29,30,-,5,5,35,4,77,81,2,51,53,134,2,85,87,1,27,28,115,4,52,56,2,18,20,76,10,170,180,7,63,70,250,-,10,10,-,1,1,11,1,42,43,1,17,18,61,1,44,45,1,8,9,54,4,48,52,2,34,36,88,12,60,72,2,21,23,95,2,30,32,-,9,9,41,4,92,96,3,31,34,130,-,-,-,-,-,-,-,1,6,7,-,8,8,15,4,33,37,1,12,13,50,3,37,40,-,9,9,49,4,46,50,7,36,43,93,12,121,133,4,23,27,160,1657
octubre,1,10,11,1,3,4,15,-,22,22,1,3,4,26,1,74,75,1,32,33,108,1,21,22,-,10,10,32,5,55,60,3,33,36,96,3,61,64,-,27,27,91,3,42,45,-,16,16,61,3,125,128,6,55,61,189,-,8,8,-,5,5,13,-,28,28,-,12,12,40,4,25,29,-,15,15,44,-,28,28,2,11,13,41,5,50,55,3,27,30,85,-,27,27,2,6,8,35,4,92,96,2,43,45,141,-,-,-,-,-,-,-,1,17,18,-,4,4,22,2,32,34,-,3,3,37,4,31,35,-,14,14,49,4,41,45,4,24,28,73,17,133,150,8,35,43,193,1391
noviembre,-,12,12,-,7,7,19,-,7,7,-,6,6,13,6,83,89,7,42,49,138,1,17,18,-,9,9,27,8,53,61,6,43,49,110,1,61,62,-,23,23,85,3,32,35,-,13,13,48,3,116,119,6,42,48,167,-,12,12,-,1,1,13,-,28,28,1,9,10,38,3,30,33,2,11,13,46,2,33,35,1,23,24,59,3,38,41,5,25,30,71,-,20,20,1,6,7,27,8,70,78,1,26,27,105,-,-,-,-,-,-,-,1,17,18,-,4,4,22,5,17,22,-,4,4,26,4,29,33,-,16,16,49,7,31,38,2,19,21,59,5,174,179,3,35,38,217,1339
diciembre,1,12,13,-,5,5,18,-,13,13,-,6,6,19,6,64,70,6,49,55,125,-,10,10,-,7,7,17,4,58,62,2,24,26,88,4,64,68,2,20,22,90,-,34,34,-,8,8,42,4,116,120,1,52,53,173,-,9,9,-,4,4,13,-,23,23,1,12,13,36,2,36,38,-,12,12,50,2,43,45,-,18,18,63,4,51,55,1,21,22,77,-,14,14,-,4,4,18,4,70,74,-,32,32,106,-,-,-,-,-,-,-,-,15,15,1,2,3,18,-,28,28,2,8,10,38,1,34,35,-,13,13,48,-,27,27,4,17,21,48,8,181,189,4,35,39,228,1315
TOTAL,15,159,174,5,73,78,252,4,216,220,6,106,112,332,63,788,851,44,437,481,1332,6,284,290,2,107,109,399,90,853,943,63,418,481,1424,36,866,902,18,315,333,1235,29,463,492,11,154,165,657,75,1494,1569,44,650,694,2263,-,122,122,1,36,37,159,22,420,442,9,143,152,594,41,396,437,8,141,149,586,36,530,566,21,250,271,837,78,619,697,38,290,328,1025,18,309,327,7,97,104,431,62,929,991,31,402,433,1424,-,2,2,-,-,-,2,16,206,222,2,63,65,287,48,308,356,9,126,135,491,16,398,414,6,164,170,584,50,478,528,42,297,339,867,140,1219,1359,44,256,300,1659,16840
VARIABLE: DÍA DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lunes,1,21,22,1,10,11,33,2,36,38,-,24,24,62,7,87,94,9,73,82,176,-,19,19,-,11,11,30,17,107,124,8,66,74,198,6,102,108,2,48,50,158,3,46,49,2,18,20,69,11,184,195,7,69,76,271,-,13,13,-,2,2,15,3,52,55,2,22,24,79,1,43,44,-,12,12,56,2,69,71,3,37,40,111,13,79,92,5,41,46,138,3,40,43,2,12,14,57,13,121,134,7,59,66,200,-,-,-,-,-,-,-,-,29,29,-,11,11,40,11,26,37,3,22,25,62,1,52,53,1,18,19,72,4,61,65,5,48,53,118,23,167,190,8,30,38,228,2173
martes,1,19,20,1,12,13,33,-,22,22,-,10,10,32,10,90,100,8,38,46,146,1,34,35,-,15,15,50,12,95,107,8,58,66,173,4,108,112,2,39,41,153,5,50,55,-,24,24,79,11,176,187,6,78,84,271,-,20,20,-,7,7,27,3,44,47,1,16,17,64,2,42,44,-,13,13,57,6,71,77,4,25,29,106,5,82,87,5,26,31,118,2,39,41,-,10,10,51,7,97,104,1,46,47,151,-,-,-,-,-,-,-,5,20,25,-,5,5,30,6,51,57,1,21,22,79,2,43,45,1,26,27,72,3,57,60,9,31,40,100,15,173,188,8,31,39,227,2019
miércoles,1,19,20,2,9,11,31,-,38,38,-,17,17,55,5,111,116,5,58,63,179,2,34,36,-,8,8,44,9,94,103,8,35,43,146,10,146,156,-,43,43,199,2,57,59,2,16,18,77,10,216,226,7,90,97,323,-,19,19,-,4,4,23,4,60,64,-,22,22,86,19,64,83,2,21,23,106,4,80,84,5,37,42,126,13,61,74,4,35,39,113,3,40,43,2,18,20,63,11,142,153,4,62,66,219,-,-,-,-,-,-,-,1,23,24,-,8,8,32,8,43,51,1,23,24,75,2,67,69,1,23,24,93,2,56,58,2,40,42,100,18,194,212,5,31,36,248,2338
jueves,3,22,25,-,14,14,39,2,31,33,2,11,13,46,9,108,117,6,64,70,187,-,33,33,-,17,17,50,18,97,115,8,44,52,167,4,123,127,3,42,45,172,2,77,79,2,24,26,105,9,197,206,2,89,91,297,-,13,13,-,4,4,17,1,59,60,-,19,19,79,5,45,50,2,25,27,77,8,59,67,3,21,24,91,10,102,112,6,37,43,155,3,31,34,-,6,6,40,7,103,110,3,49,52,162,-,1,1,-,-,-,1,2,26,28,-,8,8,36,6,47,53,1,14,15,68,2,54,56,1,17,18,74,9,52,61,7,36,43,104,30,169,199,3,29,32,231,2198
viernes,4,22,26,1,11,12,38,-,27,27,3,13,16,43,8,87,95,5,69,74,169,2,45,47,1,20,21,68,9,93,102,7,35,42,144,1,119,120,5,44,49,169,5,81,86,-,25,25,111,12,205,217,8,91,99,316,-,15,15,-,6,6,21,1,67,68,2,25,27,95,4,62,66,1,16,17,83,2,71,73,1,27,28,101,13,77,90,4,37,41,131,1,46,47,1,20,21,68,11,131,142,7,44,51,193,-,1,1,-,-,-,1,1,35,36,1,9,10,46,6,53,59,1,12,13,72,3,47,50,1,19,20,70,7,54,61,6,27,33,94,15,169,184,8,34,42,226,2259
sábado,3,25,28,-,9,9,37,-,35,35,1,15,16,51,11,112,123,5,49,54,177,1,69,70,1,19,20,90,13,144,157,13,72,85,242,8,132,140,4,48,52,192,7,65,72,4,17,21,93,7,215,222,2,113,115,337,-,19,19,-,9,9,28,6,72,78,2,26,28,106,5,57,62,-,30,30,92,6,75,81,3,50,53,134,12,85,97,7,47,54,151,1,48,49,2,18,20,69,4,139,143,4,59,63,206,-,-,-,-,-,-,-,-,30,30,1,13,14,44,6,47,53,-,19,19,72,2,70,72,-,23,23,95,7,83,90,1,42,43,133,18,179,197,6,40,46,243,2592
domingo,2,31,33,-,8,8,41,-,27,27,-,16,16,43,13,193,206,6,86,92,298,-,50,50,-,17,17,67,12,223,235,11,108,119,354,3,136,139,2,51,53,192,5,87,92,1,30,31,123,15,301,316,12,120,132,448,-,23,23,1,4,5,28,4,66,70,2,13,15,85,5,83,88,3,24,27,115,8,105,113,2,53,55,168,12,133,145,7,67,74,219,5,65,70,-,13,13,83,9,196,205,5,83,88,293,-,-,-,-,-,-,-,7,43,50,-,9,9,59,5,41,46,2,15,17,63,4,65,69,1,38,39,108,18,115,133,12,73,85,218,21,168,189,6,61,67,256,3261
TOTAL,15,159,174,5,73,78,252,4,216,220,6,106,112,332,63,788,851,44,437,481,1332,6,284,290,2,107,109,399,90,853,943,63,418,481,1424,36,866,902,18,315,333,1235,29,463,492,11,154,165,657,75,1494,1569,44,650,694,2263,-,122,122,1,36,37,159,22,420,442,9,143,152,594,41,396,437,8,141,149,586,36,530,566,21,250,271,837,78,619,697,38,290,328,1025,18,309,327,7,97,104,431,62,929,991,31,402,433,1424,-,2,2,-,-,-,2,16,206,222,2,63,65,287,48,308,356,9,126,135,491,16,398,414,6,164,170,584,50,478,528,42,297,339,867,140,1219,1359,44,256,300,1659,16840
VARIABLE: RANGO DE HORA DEL HECHO (X 3 HORAS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(00:00 a 02:59),-,16,16,-,7,7,23,-,7,7,-,6,6,13,2,54,56,-,22,22,78,-,23,23,-,10,10,33,2,57,59,1,31,32,91,3,70,73,1,14,15,88,-,34,34,-,13,13,47,1,74,75,2,35,37,112,-,5,5,-,2,2,7,-,23,23,-,6,6,29,-,29,29,-,6,6,35,2,47,49,-,10,10,59,-,60,60,-,19,19,79,2,30,32,-,5,5,37,4,72,76,1,27,28,104,-,-,-,-,-,-,-,-,8,8,-,3,3,11,-,16,16,-,3,3,19,-,43,43,-,10,10,53,3,44,47,4,19,23,70,4,52,56,2,14,16,72,1060
(03:00 a 05:59),-,6,6,-,-,-,6,-,3,3,-,8,8,11,-,45,45,2,24,26,71,-,20,20,-,4,4,24,4,49,53,2,23,25,78,1,60,61,-,5,5,66,-,45,45,1,14,15,60,2,104,106,1,45,46,152,-,5,5,-,1,1,6,-,22,22,-,8,8,30,-,19,19,-,3,3,22,1,41,42,1,10,11,53,3,58,61,1,13,14,75,-,13,13,-,2,2,15,1,61,62,-,19,19,81,-,-,-,-,-,-,-,4,9,13,-,2,2,15,-,13,13,-,5,5,18,-,23,23,1,7,8,31,3,35,38,-,23,23,61,2,49,51,2,10,12,63,938
(06:00 a 08:59),1,16,17,-,4,4,21,1,26,27,-,13,13,40,6,58,64,1,23,24,88,1,20,21,-,9,9,30,6,74,80,2,31,33,113,1,81,82,1,27,28,110,1,44,45,-,12,12,57,3,168,171,-,65,65,236,-,14,14,1,4,5,19,1,38,39,-,8,8,47,2,34,36,3,18,21,57,1,41,42,-,27,27,69,3,53,56,1,14,15,71,1,27,28,1,8,9,37,6,57,63,-,23,23,86,-,-,-,-,-,-,-,1,23,24,-,2,2,26,4,24,28,1,7,8,36,2,25,27,-,10,10,37,1,34,35,-,16,16,51,6,111,117,2,26,28,145,1376
(09:00 a 11:59),1,34,35,1,16,17,52,-,34,34,-,16,16,50,9,104,113,2,63,65,178,-,41,41,-,18,18,59,6,103,109,8,46,54,163,4,130,134,2,37,39,173,3,54,57,-,23,23,80,10,221,231,5,97,102,333,-,17,17,-,9,9,26,-,61,61,-,26,26,87,3,64,67,-,19,19,86,3,73,76,-,34,34,110,11,69,80,2,36,38,118,1,57,58,-,5,5,63,6,146,152,-,60,60,212,-,-,-,-,-,-,-,2,37,39,-,7,7,46,10,43,53,1,29,30,83,4,56,60,-,20,20,80,4,54,58,5,52,57,115,12,179,191,4,29,33,224,2338
(12:00 a 14:59),4,25,29,1,12,13,42,-,37,37,1,19,20,57,14,114,128,8,80,88,216,1,44,45,-,20,20,65,13,116,129,9,73,82,211,5,108,113,3,53,56,169,7,62,69,3,27,30,99,9,214,223,7,87,94,317,-,25,25,-,2,2,27,3,84,87,1,39,40,127,8,54,62,2,18,20,82,5,69,74,6,32,38,112,6,76,82,9,55,64,146,3,48,51,2,16,18,69,10,106,116,7,63,70,186,-,-,-,-,-,-,-,2,28,30,1,16,17,47,10,49,59,1,15,16,75,1,58,59,-,31,31,90,12,65,77,6,37,43,120,23,214,237,9,50,59,296,2553
(15:00 a 17:59),2,19,21,1,10,11,32,2,45,47,1,17,18,65,10,125,135,11,74,85,220,2,46,48,-,18,18,66,14,134,148,13,78,91,239,4,113,117,2,67,69,186,2,65,67,3,25,28,95,17,221,238,11,118,129,367,-,17,17,-,8,8,25,2,84,86,3,20,23,109,1,49,50,1,21,22,72,10,76,86,5,37,42,128,19,78,97,5,51,56,153,2,40,42,2,17,19,61,12,150,162,4,87,91,253,-,-,-,-,-,-,-,2,37,39,-,16,16,55,9,33,42,1,26,27,69,4,58,62,3,26,29,91,11,79,90,8,53,61,151,30,218,248,10,41,51,299,2736
(18:00 a 20:59),3,20,23,2,12,14,37,1,21,22,3,17,20,42,10,124,134,10,79,89,223,1,41,42,-,12,12,54,21,169,190,16,68,84,274,6,152,158,6,69,75,233,9,92,101,3,19,22,123,21,234,255,11,113,124,379,-,16,16,-,7,7,23,6,66,72,1,23,24,96,3,52,55,1,25,26,81,9,98,107,6,55,61,168,16,123,139,16,52,68,207,5,49,54,1,30,31,85,12,172,184,7,64,71,255,-,1,1,-,-,-,1,2,34,36,-,10,10,46,11,66,77,3,22,25,102,2,65,67,1,41,42,109,7,75,82,11,58,69,151,24,181,205,5,38,43,248,2937
(21:00 a 23:59),2,17,19,-,8,8,27,-,39,39,-,10,10,49,4,142,146,6,64,70,216,-,42,42,-,12,12,54,11,129,140,6,62,68,208,6,141,147,2,38,40,187,3,58,61,-,19,19,80,5,228,233,3,74,77,310,-,13,13,-,3,3,16,6,36,42,2,13,15,57,13,79,92,-,25,25,117,1,77,78,1,42,43,121,10,85,95,3,42,45,140,2,37,39,1,7,8,47,8,143,151,5,51,56,207,-,1,1,-,-,-,1,2,28,30,-,6,6,36,1,57,58,-,17,17,75,2,60,62,-,16,16,78,6,81,87,4,35,39,126,14,149,163,6,36,42,205,2357
Sin información,2,6,8,-,4,4,12,-,4,4,1,-,1,5,8,22,30,4,8,12,42,1,7,8,2,4,6,14,13,22,35,6,6,12,47,6,11,17,1,5,6,23,4,9,13,1,2,3,16,7,30,37,4,16,20,57,-,10,10,-,-,-,10,4,6,10,2,-,2,12,11,16,27,1,6,7,34,4,8,12,2,3,5,17,10,17,27,1,8,9,36,2,8,10,-,7,7,17,3,22,25,7,8,15,40,-,-,-,-,-,-,-,1,2,3,1,1,2,5,3,7,10,2,2,4,14,1,10,11,1,3,4,15,3,11,14,4,4,8,22,25,66,91,4,12,16,107,545
TOTAL,15,159,174,5,73,78,252,4,216,220,6,106,112,332,63,788,851,44,437,481,1332,6,284,290,2,107,109,399,90,853,943,63,418,481,1424,36,866,902,18,315,333,1235,29,463,492,11,154,165,657,75,1494,1569,44,650,694,2263,-,122,122,1,36,37,159,22,420,442,9,143,152,594,41,396,437,8,141,149,586,36,530,566,21,250,271,837,78,619,697,38,290,328,1025,18,309,327,7,97,104,431,62,929,991,31,402,433,1424,-,2,2,-,-,-,2,16,206,222,2,63,65,287,48,308,356,9,126,135,491,16,398,414,6,164,170,584,50,478,528,42,297,339,867,140,1219,1359,44,256,300,1659,16840
"No aplica ""Estado conyugal"": Corresponde a los menores de 10 años los cuales por su corta edad no es posible categorizarlos dentro de esta variable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUENTE: Instituto Nacional de Medicina Legal y Ciencias Forenses - INMLCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grupo: Centro de Referencia Nacional sobre Violencia - GCRNV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020: Base: Sistema de Información de Clínica y Odontología Forense - SICLICO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
