COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA INTRAFAMILIAR (VIF) EN BOGOTÁ D.C AÑO 2021 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
"Centro poblado (corregimiento, inspección de policía y caserío) ",-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,2,2,-,3,3,5,-,-,-,-,-,-,-,-,8,8,-,2,2,10,-,4,4,-,6,6,10,-,1,1,-,2,2,3,-,2,2,-,8,8,10,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,4,4,-,5,5,9,-,5,5,-,4,4,9,-,-,-,-,6,6,6,-,2,2,-,4,4,6,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,4,4,-,2,2,6,-,4,4,-,1,1,5,-,2,2,-,1,1,3,-,-,-,-,-,-,-,91
Parte rural (vereda y campo),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,2
Sin información,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,3,3,3,10
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,5,5,-,4,4,9,-,3,3,-,4,4,7,-,16,16,-,22,22,38,-,5,5,-,2,2,7,-,27,27,-,21,21,48,-,35,35,-,31,31,66,-,7,7,-,5,5,12,-,25,25,-,37,37,62,-,4,4,-,-,-,4,-,6,6,-,8,8,14,-,7,7,-,11,11,18,-,9,9,-,10,10,19,-,24,24,-,29,29,53,-,6,6,-,2,2,8,-,19,19,-,36,36,55,-,-,-,-,-,-,-,-,7,7,-,1,1,8,-,12,12,-,9,9,21,-,9,9,-,13,13,22,-,9,9,-,10,10,19,-,7,7,-,6,6,13,503
Cabecera municipal,-,5,5,-,4,4,9,-,3,3,-,4,4,7,-,16,16,-,21,21,37,-,5,5,-,2,2,7,-,27,27,-,21,21,48,-,34,34,-,30,30,64,-,7,7,-,5,5,12,-,24,24,-,36,36,60,-,4,4,-,-,-,4,-,6,6,-,8,8,14,-,6,6,-,9,9,15,-,8,8,-,10,10,18,-,24,24,-,27,27,51,-,5,5,-,2,2,7,-,17,17,-,35,35,52,-,-,-,-,-,-,-,-,7,7,-,1,1,8,-,12,12,-,9,9,21,-,9,9,-,13,13,22,-,9,9,-,10,10,19,-,7,7,-,6,6,13,488
"Centro poblado (corregimiento, inspección de policía y caserío) ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,1,1,-,-,-,1,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15
TOTAL,6,18,24,6,28,34,58,7,19,26,4,26,30,56,93,111,204,120,214,334,538,12,20,32,6,20,26,58,120,157,277,111,273,384,661,56,145,201,69,180,249,450,21,35,56,21,64,85,141,99,163,262,125,268,393,655,1,12,13,-,9,9,22,15,19,34,18,44,62,96,17,39,56,10,59,69,125,45,63,108,40,111,151,259,89,139,228,72,192,264,492,11,40,51,20,44,64,115,70,112,182,82,202,284,466,1,-,1,-,1,1,2,5,20,25,8,19,27,52,19,50,69,18,44,62,131,36,64,100,26,82,108,208,54,88,142,76,134,210,352,47,47,94,53,50,103,197,5134
VARIABLE: MES DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",6,-,6,6,-,6,12,7,-,7,4,-,4,11,93,-,93,120,-,120,213,12,-,12,6,-,6,18,120,-,120,111,-,111,231,56,-,56,69,-,69,125,21,-,21,21,-,21,42,99,-,99,125,-,125,224,1,-,1,-,-,-,1,15,-,15,18,-,18,33,17,-,17,10,-,10,27,45,-,45,40,-,40,85,89,-,89,72,-,72,161,11,-,11,20,-,20,31,70,-,70,82,-,82,152,1,-,1,-,-,-,1,5,-,5,8,-,8,13,19,-,19,18,-,18,37,36,-,36,26,-,26,62,54,-,54,76,-,76,130,47,-,47,53,-,53,100,1709
enero,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,4,9,-,9,13,1,-,1,-,-,-,1,6,-,6,11,-,11,17,3,-,3,3,-,3,6,2,-,2,2,-,2,4,8,-,8,11,-,11,19,-,-,-,-,-,-,-,-,-,-,3,-,3,3,4,-,4,-,-,-,4,5,-,5,-,-,-,5,4,-,4,3,-,3,7,-,-,-,-,-,-,-,4,-,4,4,-,4,8,-,-,-,-,-,-,-,-,-,-,2,-,2,2,1,-,1,-,-,-,1,1,-,1,2,-,2,3,1,-,1,3,-,3,4,7,-,7,2,-,2,9,106
febrero,-,-,-,-,-,-,-,1,-,1,1,-,1,2,6,-,6,11,-,11,17,-,-,-,-,-,-,-,10,-,10,10,-,10,20,6,-,6,5,-,5,11,3,-,3,3,-,3,6,7,-,7,1,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,2,4,8,-,8,4,-,4,12,-,-,-,3,-,3,3,6,-,6,3,-,3,9,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,2,-,2,3,3,-,3,1,-,1,4,4,-,4,9,-,9,13,4,-,4,3,-,3,7,120
marzo,1,-,1,-,-,-,1,-,-,-,-,-,-,-,4,-,4,10,-,10,14,-,-,-,-,-,-,-,13,-,13,12,-,12,25,5,-,5,4,-,4,9,1,-,1,2,-,2,3,7,-,7,12,-,12,19,-,-,-,-,-,-,-,1,-,1,2,-,2,3,-,-,-,1,-,1,1,2,-,2,4,-,4,6,5,-,5,6,-,6,11,2,-,2,3,-,3,5,4,-,4,3,-,3,7,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,2,-,2,3,6,-,6,2,-,2,8,6,-,6,10,-,10,16,6,-,6,1,-,1,7,139
abril,-,-,-,-,-,-,-,1,-,1,-,-,-,1,5,-,5,11,-,11,16,2,-,2,2,-,2,4,6,-,6,5,-,5,11,7,-,7,1,-,1,8,1,-,1,2,-,2,3,7,-,7,8,-,8,15,-,-,-,-,-,-,-,2,-,2,-,-,-,2,3,-,3,2,-,2,5,5,-,5,3,-,3,8,10,-,10,7,-,7,17,1,-,1,4,-,4,5,4,-,4,5,-,5,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,3,-,3,5,1,-,1,2,-,2,3,3,-,3,6,-,6,9,8,-,8,7,-,7,15,136
mayo,1,-,1,-,-,-,1,1,-,1,-,-,-,1,9,-,9,7,-,7,16,1,-,1,1,-,1,2,14,-,14,12,-,12,26,5,-,5,8,-,8,13,-,-,-,-,-,-,-,10,-,10,12,-,12,22,-,-,-,-,-,-,-,1,-,1,1,-,1,2,1,-,1,1,-,1,2,1,-,1,2,-,2,3,7,-,7,4,-,4,11,1,-,1,-,-,-,1,5,-,5,5,-,5,10,-,-,-,-,-,-,-,2,-,2,1,-,1,3,1,-,1,2,-,2,3,5,-,5,4,-,4,9,4,-,4,7,-,7,11,4,-,4,5,-,5,9,145
junio,-,-,-,1,-,1,1,1,-,1,1,-,1,2,8,-,8,10,-,10,18,4,-,4,-,-,-,4,8,-,8,5,-,5,13,3,-,3,7,-,7,10,4,-,4,2,-,2,6,5,-,5,19,-,19,24,-,-,-,-,-,-,-,1,-,1,-,-,-,1,2,-,2,-,-,-,2,3,-,3,3,-,3,6,7,-,7,6,-,6,13,2,-,2,2,-,2,4,5,-,5,8,-,8,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,4,-,4,6,3,-,3,2,-,2,5,6,-,6,6,-,6,12,4,-,4,6,-,6,10,150
julio,-,-,-,2,-,2,2,-,-,-,-,-,-,-,9,-,9,14,-,14,23,-,-,-,-,-,-,-,9,-,9,8,-,8,17,2,-,2,3,-,3,5,3,-,3,-,-,-,3,6,-,6,6,-,6,12,1,-,1,-,-,-,1,-,-,-,2,-,2,2,-,-,-,-,-,-,-,6,-,6,6,-,6,12,6,-,6,3,-,3,9,1,-,1,1,-,1,2,7,-,7,9,-,9,16,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1,-,1,2,-,2,3,2,-,2,4,-,4,6,5,-,5,2,-,2,7,3,-,3,5,-,5,8,129
agosto,-,-,-,-,-,-,-,1,-,1,1,-,1,2,9,-,9,11,-,11,20,-,-,-,-,-,-,-,14,-,14,12,-,12,26,6,-,6,6,-,6,12,1,-,1,1,-,1,2,11,-,11,12,-,12,23,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,2,-,2,2,5,-,5,6,-,6,11,6,-,6,11,-,11,17,1,-,1,2,-,2,3,12,-,12,4,-,4,16,1,-,1,-,-,-,1,-,-,-,-,-,-,-,3,-,3,-,-,-,3,6,-,6,1,-,1,7,2,-,2,6,-,6,8,2,-,2,4,-,4,6,161
septiembre,-,-,-,-,-,-,-,1,-,1,1,-,1,2,9,-,9,11,-,11,20,-,-,-,-,-,-,-,16,-,16,15,-,15,31,8,-,8,14,-,14,22,3,-,3,3,-,3,6,10,-,10,12,-,12,22,-,-,-,-,-,-,-,6,-,6,5,-,5,11,2,-,2,2,-,2,4,2,-,2,3,-,3,5,13,-,13,9,-,9,22,2,-,2,-,-,-,2,6,-,6,14,-,14,20,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,1,-,1,2,1,-,1,1,-,1,2,3,-,3,8,-,8,11,1,-,1,6,-,6,7,190
octubre,2,-,2,2,-,2,4,-,-,-,-,-,-,-,6,-,6,9,-,9,15,-,-,-,-,-,-,-,4,-,4,10,-,10,14,5,-,5,8,-,8,13,-,-,-,2,-,2,2,13,-,13,18,-,18,31,-,-,-,-,-,-,-,1,-,1,2,-,2,3,4,-,4,-,-,-,4,4,-,4,5,-,5,9,11,-,11,7,-,7,18,1,-,1,3,-,3,4,2,-,2,13,-,13,15,-,-,-,-,-,-,-,-,-,-,2,-,2,2,2,-,2,1,-,1,3,4,-,4,4,-,4,8,1,-,1,3,-,3,4,2,-,2,5,-,5,7,156
noviembre,2,-,2,-,-,-,2,-,-,-,-,-,-,-,9,-,9,10,-,10,19,4,-,4,1,-,1,5,13,-,13,2,-,2,15,2,-,2,6,-,6,8,3,-,3,-,-,-,3,12,-,12,6,-,6,18,-,-,-,-,-,-,-,2,-,2,1,-,1,3,1,-,1,-,-,-,1,6,-,6,2,-,2,8,6,-,6,7,-,7,13,-,-,-,-,-,-,-,10,-,10,9,-,9,19,-,-,-,-,-,-,-,1,-,1,-,-,-,1,3,-,3,1,-,1,4,2,-,2,3,-,3,5,10,-,10,8,-,8,18,3,-,3,8,-,8,11,153
diciembre,-,-,-,1,-,1,1,1,-,1,-,-,-,1,15,-,15,7,-,7,22,-,-,-,2,-,2,2,7,-,7,9,-,9,16,4,-,4,4,-,4,8,-,-,-,4,-,4,4,3,-,3,8,-,8,11,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,2,-,2,2,4,-,4,4,-,4,8,6,-,6,5,-,5,11,-,-,-,2,-,2,2,5,-,5,5,-,5,10,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1,-,1,-,-,-,1,2,-,2,-,-,-,2,9,-,9,8,-,8,17,3,-,3,1,-,1,4,124
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,13,13,-,24,24,37,-,16,16,-,22,22,38,-,95,95,-,192,192,287,-,15,15,-,18,18,33,-,130,130,-,252,252,382,-,110,110,-,149,149,259,-,28,28,-,59,59,87,-,138,138,-,231,231,369,-,8,8,-,9,9,17,-,13,13,-,36,36,49,-,32,32,-,48,48,80,-,54,54,-,101,101,155,-,115,115,-,163,163,278,-,34,34,-,42,42,76,-,93,93,-,166,166,259,-,-,-,-,1,1,1,-,13,13,-,18,18,31,-,38,38,-,35,35,73,-,55,55,-,69,69,124,-,79,79,-,124,124,203,-,40,40,-,44,44,84,2922
enero,-,1,1,-,5,5,6,-,-,-,-,-,-,-,-,6,6,-,14,14,20,-,2,2,-,1,1,3,-,5,5,-,20,20,25,-,8,8,-,9,9,17,-,-,-,-,6,6,6,-,9,9,-,14,14,23,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,1,1,-,6,6,7,-,4,4,-,5,5,9,-,10,10,-,10,10,20,-,3,3,-,1,1,4,-,8,8,-,15,15,23,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,3,3,-,3,3,6,-,4,4,-,3,3,7,-,6,6,-,7,7,13,-,5,5,-,4,4,9,204
febrero,-,1,1,-,-,-,1,-,4,4,-,1,1,5,-,11,11,-,13,13,24,-,-,-,-,1,1,1,-,18,18,-,30,30,48,-,10,10,-,11,11,21,-,7,7,-,4,4,11,-,12,12,-,21,21,33,-,-,-,-,1,1,1,-,1,1,-,4,4,5,-,2,2,-,4,4,6,-,3,3,-,6,6,9,-,6,6,-,21,21,27,-,2,2,-,5,5,7,-,9,9,-,15,15,24,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,4,4,-,2,2,6,-,2,2,-,8,8,10,-,9,9,-,15,15,24,-,5,5,-,2,2,7,274
marzo,-,-,-,-,4,4,4,-,1,1,-,3,3,4,-,11,11,-,15,15,26,-,4,4,-,5,5,9,-,8,8,-,15,15,23,-,16,16,-,12,12,28,-,2,2,-,4,4,6,-,5,5,-,23,23,28,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,1,1,-,4,4,5,-,4,4,-,7,7,11,-,6,6,-,13,13,19,-,1,1,-,1,1,2,-,8,8,-,9,9,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,5,5,8,-,4,4,-,8,8,12,-,4,4,-,9,9,13,-,2,2,-,3,3,5,223
abril,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,10,10,-,19,19,29,-,1,1,-,1,1,2,-,10,10,-,12,12,22,-,6,6,-,15,15,21,-,4,4,-,6,6,10,-,11,11,-,18,18,29,-,2,2,-,-,-,2,-,1,1,-,2,2,3,-,-,-,-,3,3,3,-,7,7,-,8,8,15,-,16,16,-,17,17,33,-,4,4,-,2,2,6,-,9,9,-,10,10,19,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,4,4,-,2,2,6,-,1,1,-,3,3,4,-,5,5,-,11,11,16,-,-,-,-,5,5,5,230
mayo,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,7,7,-,11,11,18,-,-,-,-,3,3,3,-,8,8,-,15,15,23,-,8,8,-,21,21,29,-,2,2,-,5,5,7,-,10,10,-,29,29,39,-,-,-,-,-,-,-,-,1,1,-,4,4,5,-,4,4,-,5,5,9,-,2,2,-,13,13,15,-,17,17,-,14,14,31,-,3,3,-,1,1,4,-,3,3,-,16,16,19,-,-,-,-,-,-,-,-,3,3,-,4,4,7,-,3,3,-,2,2,5,-,6,6,-,9,9,15,-,13,13,-,10,10,23,-,5,5,-,6,6,11,267
junio,-,4,4,-,-,-,4,-,-,-,-,2,2,2,-,8,8,-,15,15,23,-,-,-,-,1,1,1,-,15,15,-,21,21,36,-,15,15,-,11,11,26,-,4,4,-,6,6,10,-,9,9,-,14,14,23,-,2,2,-,1,1,3,-,1,1,-,3,3,4,-,1,1,-,1,1,2,-,1,1,-,7,7,8,-,8,8,-,14,14,22,-,2,2,-,8,8,10,-,3,3,-,12,12,15,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,5,5,-,6,6,11,-,7,7,-,9,9,16,-,8,8,-,8,8,16,-,2,2,-,4,4,6,240
julio,-,1,1,-,2,2,3,-,4,4,-,2,2,6,-,6,6,-,14,14,20,-,3,3,-,-,-,3,-,14,14,-,22,22,36,-,5,5,-,13,13,18,-,1,1,-,3,3,4,-,9,9,-,10,10,19,-,1,1,-,2,2,3,-,2,2,-,4,4,6,-,4,4,-,2,2,6,-,3,3,-,4,4,7,-,5,5,-,12,12,17,-,1,1,-,6,6,7,-,13,13,-,16,16,29,-,-,-,-,-,-,-,-,2,2,-,4,4,6,-,3,3,-,1,1,4,-,8,8,-,4,4,12,-,3,3,-,7,7,10,-,4,4,-,4,4,8,224
agosto,-,1,1,-,2,2,3,-,-,-,-,2,2,2,-,4,4,-,14,14,18,-,3,3,-,3,3,6,-,6,6,-,24,24,30,-,13,13,-,19,19,32,-,1,1,-,3,3,4,-,17,17,-,29,29,46,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,5,5,-,6,6,11,-,7,7,-,3,3,10,-,8,8,-,7,7,15,-,6,6,-,3,3,9,-,4,4,-,15,15,19,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,3,3,-,2,2,5,-,3,3,-,4,4,7,-,6,6,-,13,13,19,-,4,4,-,5,5,9,249
septiembre,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,7,7,-,21,21,28,-,1,1,-,-,-,1,-,6,6,-,22,22,28,-,3,3,-,2,2,5,-,2,2,-,3,3,5,-,14,14,-,18,18,32,-,-,-,-,1,1,1,-,2,2,-,5,5,7,-,2,2,-,4,4,6,-,5,5,-,16,16,21,-,9,9,-,14,14,23,-,3,3,-,2,2,5,-,12,12,-,14,14,26,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,2,2,-,4,4,6,-,9,9,-,8,8,17,-,6,6,-,11,11,17,-,4,4,-,4,4,8,244
octubre,-,-,-,-,3,3,3,-,5,5,-,3,3,8,-,9,9,-,22,22,31,-,-,-,-,2,2,2,-,13,13,-,26,26,39,-,10,10,-,10,10,20,-,-,-,-,5,5,5,-,12,12,-,21,21,33,-,2,2,-,1,1,3,-,1,1,-,3,3,4,-,6,6,-,3,3,9,-,3,3,-,14,14,17,-,14,14,-,14,14,28,-,1,1,-,2,2,3,-,7,7,-,14,14,21,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,2,2,-,3,3,5,-,2,2,-,1,1,3,-,4,4,-,11,11,15,-,3,3,-,3,3,6,257
noviembre,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,8,8,-,16,16,24,-,-,-,-,1,1,1,-,12,12,-,16,16,28,-,6,6,-,11,11,17,-,2,2,-,5,5,7,-,16,16,-,17,17,33,-,-,-,-,2,2,2,-,-,-,-,5,5,5,-,3,3,-,4,4,7,-,8,8,-,5,5,13,-,6,6,-,10,10,16,-,4,4,-,5,5,9,-,8,8,-,10,10,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,3,3,6,-,4,4,-,5,5,9,-,7,7,-,11,11,18,-,2,2,-,1,1,3,219
diciembre,-,2,2,-,3,3,5,-,-,-,-,5,5,5,-,8,8,-,18,18,26,-,1,1,-,-,-,1,-,15,15,-,29,29,44,-,10,10,-,15,15,25,-,3,3,-,9,9,12,-,14,14,-,17,17,31,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,3,3,-,6,6,9,-,7,7,-,13,13,20,-,10,10,-,17,17,27,-,4,4,-,6,6,10,-,9,9,-,20,20,29,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,3,3,-,2,2,5,-,5,5,-,7,7,12,-,8,8,-,11,11,19,-,4,4,-,3,3,7,291
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,5,5,-,4,4,9,-,3,3,-,4,4,7,-,16,16,-,22,22,38,-,5,5,-,2,2,7,-,27,27,-,21,21,48,-,35,35,-,31,31,66,-,7,7,-,5,5,12,-,25,25,-,37,37,62,-,4,4,-,-,-,4,-,6,6,-,8,8,14,-,7,7,-,11,11,18,-,9,9,-,10,10,19,-,24,24,-,29,29,53,-,6,6,-,2,2,8,-,19,19,-,36,36,55,-,-,-,-,-,-,-,-,7,7,-,1,1,8,-,12,12,-,9,9,21,-,9,9,-,13,13,22,-,9,9,-,10,10,19,-,7,7,-,6,6,13,503
enero,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,1,1,-,3,3,4,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,1,1,1,32
febrero,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,1,1,-,1,1,2,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,3,3,3,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,2,2,-,5,5,7,-,2,2,-,-,-,2,-,2,2,-,3,3,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,1,1,2,41
marzo,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,5,5,-,1,1,6,-,1,1,-,1,1,2,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,1,1,-,-,-,1,-,2,2,-,2,2,4,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,2,2,-,2,2,4,-,1,1,-,2,2,3,-,1,1,-,-,-,1,47
abril,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,3,3,-,1,1,4,-,2,2,-,3,3,5,-,1,1,-,-,-,1,-,1,1,-,2,2,3,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,30
mayo,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,3,3,5,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,2,2,3,-,1,1,-,3,3,4,-,1,1,-,5,5,6,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,2,2,-,3,3,5,-,1,1,-,-,-,1,-,2,2,-,4,4,6,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,-,-,-,3,3,3,-,1,1,-,-,-,1,45
junio,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,-,-,-,2,2,2,-,1,1,-,-,-,1,-,1,1,-,4,4,5,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,2,2,3,-,1,1,-,1,1,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,31
